Friend_count,Follower_count,Following_count,profile_picture,id,Name,cover_photo,Công việc,Học vấn,Nơi từng sống,Giới thiệu về Duy,Trích dẫn yêu thích,Giới thiệu về Thảo,Giới thiệu về Cường,Giới thiệu về Tánh,Giới thiệu về Biển,Giới thiệu về Hanh,Giới thiệu về Thiên,Giới thiệu về Hùng,Giới thiệu về Thế Hiền,Giới thiệu về Hoàng,Giới thiệu về Tan,Giới thiệu về Hột Quẹt - Bật Lửa ZIPPO,Giới thiệu về Thiên Ân,Giới thiệu về Quân,Giới thiệu về Hào,Giới thiệu về Lủi,Giới thiệu về Nun,Giới thiệu về Khanh,Giới thiệu về Tri Lam,Giới thiệu về Kha,Giới thiệu về Phuong,Giới thiệu về Tuấn,Giới thiệu về Ngọc,Giới thiệu về Sanh,Giới thiệu về Lâm,Giới thiệu về Dũng,Giới thiệu về Chuột,Giới thiệu về Minh Anh,Giới thiệu về Đức
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/366692900_1077845656955704_5030287728084053128_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=tr3VqWK9e0sAX-fsSap&_nc_oc=AQkog2e0jKf13YlKoaTZYruT-bytOHZ75ouQT57WMTTtjjZKhm7G38Qlpaal76596Og&_nc_ht=scontent.fhan14-2.fna&oh=00_AfA9vQXhUWBpBtq0q6DZWqktVDQp9jWmuV-Uw5RWXo4SRg&oe=6570F9F5,100041908393147,Bùi Phú,,,"THCS Trần Hưng Đạo - Quảng Ngãi
Trường trung học","Đà Nẵng
Tỉnh/Thành phố hiện tại
Quảng Ngãi
Chuyển vào 2020
Vũng Tàu
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/286913396_104390138976327_6462235331482880382_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=vHRc0vKb6DcAX8zLsrt&_nc_ht=scontent.fhan14-3.fna&oh=00_AfC8ZdxwOUXzrbi10jnnxwoVJoD_Ax-w1m1qtcwyli8KFw&oe=6571F6FB,100082160220901,Dang Phuong Anh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/352375010_270010152236623_3492960129026914129_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=qFvUK_o4L54AX-pmZMu&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAoQAraZc1dz_4gnNAvx6MQn0vhAQQPZqJTh-bO8RC52A&oe=657066FA,100008063146068,Lý Chấn Chi,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.6435-9/120528691_2754746078137470_3298593916826478925_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&ccb=1-7&_nc_sid=d668b3&_nc_ohc=VvIMZDfJWYwAX9nTUAw&_nc_ht=scontent.fhan14-2.fna&oh=00_AfB__dVwlvgMEMZZR4xF_YegAGLu-5Gd9b6SjWy1FaMo8Q&oe=6593AA5C,,"UTP - Universidad Tecnológica del Perú
National College of Business Administration & Economics-NCBA&E","Lima
Tỉnh/Thành phố hiện tại
San Martín De Porres, Lima, Peru
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/244441180_113615374417789_8371892683406107420_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=BT_hXkIWpzIAX9kAw9K&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAWjCCzEi3W7cBmuriBQnJWZyaHPwagBlDwmV7n2zgvDA&oe=657150FD,100073079815219,Huỳnh Kiều Trinh,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/244428328_113615447751115_4064359998751747183_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=JdQkNfaMEGcAX_Eo08g&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBTb_-0kC2hCHsnwNQ-CedoLVskZk0gzAM_N02f7knRBg&oe=6571F728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/354040968_158688327198765_3533240263051958297_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=103&ccb=1-7&_nc_sid=4da83f&_nc_ohc=frTTN9GHtY8AX_IAobi&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBfNw7qikSVuMImByXxTQ-hR-ssRuVFCcST5F9VxXp6Gg&oe=6570EC49,100091727956530,Thân Ngọc Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/346827726_991390308692185_7067097433288662209_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=109&ccb=1-7&_nc_sid=4da83f&_nc_ohc=wDNTZtsphycAX_hPYEV&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDupCSYJ0LoxRY3I5KOVefS0BvKgyfyXSDUJ17ihHpHGg&oe=6570C8A8,100091512893801,Nhữ Tuấn Dũng,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/346790060_996562401332787_8613859940448975076_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=UvQhQjzT-akAX9Rdr7_&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAc438vTS5gucv7x8C6xeBnfHE6PwHa1Mvu_6_Hk6GDcA&oe=65716C00,"Goodful
13 tháng 4, 2023 - Hiện tại","Đồng Nai
Cao đẳng/Đại học
13 tháng 4, 2023 - Hiện tại
THPT Ngô Sĩ Liên - Bắc Giang
Trường trung học
13 tháng 4, 2023 - Hiện tại","Từ Sơn
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/317835094_118016244471847_7232620020793967340_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=102&ccb=1-7&_nc_sid=4da83f&_nc_ohc=SjwExa4nn3IAX9N34SM&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDH1K9NYgXWC2RRnbE77fZV8fmR6bcVW3zcnJXPtAINhA&oe=6571E528,100087904142673,Cam Khuyen Lam,,,"BLL ĐH SV Thanh Hóa Trường Đại Học Công Nghiệp Hà Nội
Cao đẳng/Đại học
Tốt nghiệp năm 2015
THPT Nguyễn Bỉnh Khiêm số 6 Trần Quốc Hoàn Cầu Giấy Hà Nội
Trường trung học
Tốt nghiệp năm 2017","Sacramento, California
Tỉnh/Thành phố hiện tại
Thanh Hóa
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/307463930_124881553666355_778235829497625962_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=109&ccb=1-7&_nc_sid=4da83f&_nc_ohc=nQthXJu1uKYAX8qjDiy&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCSySFvJDeSUnevBv3KUxf-E4shhqLfOeY0xYRh4mfjjw&oe=6570607B,100084335325739,Huyen Anh Cat,,Zona de impacto tours,"truong cao dang thuy loi bac bo
Cao đẳng/Đại học
Trường cấp ba Đức Thọ - Hà Tĩnh
Trường trung học","Bistriţa
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/339566377_8862068660529817_7769377870424007925_n.png?stp=c114.114.455.455a_dst-png_s120x120&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=njrj2seDk1YAX8LS-X7&_nc_ht=scontent.fhan14-3.fna&oh=00_AfA1hujvvPiHpij6ynSxXHYdxgDH432YeRPdPn_1IJe2tw&oe=65716E89,100091543359751,Vương Thùy Quỳnh Giang,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/339645213_1567000420489786_5131294512170279513_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=ToKpXfmq49EAX9e0wcP&_nc_ht=scontent.fhan14-4.fna&oh=00_AfBOIEev65SQhDsYuZ930q3V8Wb5pg8Yp3OOEzAu5-PXMw&oe=6570761C,"Công Ty TNHH Nước Giải Khát Suntory Pepsico Việt Nam
4 tháng 4, 2023 - Hiện tại","Khoa Công tác xã hội - Phân hiệu Học viện Phụ nữ Việt Nam
Cao đẳng/Đại học
4 tháng 4, 2023 - Hiện tại","Nghia Ã?An, Nghệ An, Vietnam
Tỉnh/Thành phố hiện tại
Mitho, Tiền Giang, Vietnam
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/300793654_113984774754782_8928421969977776134_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=102&ccb=1-7&_nc_sid=4da83f&_nc_ohc=HUsAfIlKH3MAX9oU3Mh&_nc_ht=scontent.fhan14-4.fna&oh=00_AfAvOSXPxzyzUbtjiYlGI874iCikenH40vB4Rz0nCVR_7A&oe=6570E168,100084297789068,Ngo Nguyen Khang,,cong ty tnhh mtv than thong nhat,"ĐẠI HỌC THUỶ LỢI HÀ NỘI - Water Resources University
Cao đẳng/Đại học
THCS Nguyễn Huy Tưởng - Đông Anh
Trường trung học","Chennai
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/328629729_1333461777198023_7578476097669580793_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=102&ccb=1-7&_nc_sid=4da83f&_nc_ohc=x032QLqa2KYAX-ehXh7&_nc_ht=scontent.fhan14-4.fna&oh=00_AfACR3PtxDhWJnJbvZaTCMKGdkrgAydXONWP__IGHz9ozw&oe=65707BB3,100088549879768,Huỳnh Trúc Linh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/347008762_1225797448297107_8518795789509839904_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=107&ccb=1-7&_nc_sid=4da83f&_nc_ohc=h4qXDtLNpv4AX-Pdmza&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCK3wWi2T9vFL6gHrQ7vaNa-sYtf61RlTMEAFmfro3Pgw&oe=6570E219,100069808201198,Duong Luc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/320233060_1209855602983395_7826606929541302293_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=pwClsLkwZWQAX-5Caqb&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAk8tCCm4HWwWHj5BbqxSXX1Q1J0gVYbY7oZCkHud616A&oe=65703AFE,100086575659521,San Yên Lý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/324244255_696146748676350_4515465774842805095_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=111&ccb=1-7&_nc_sid=4da83f&_nc_ohc=9Nt8RLBMVOcAX-eAraB&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCoLUnTQoBbrcuva7O-qkfbpDDQqlXvnnvt9l2RUQc7xw&oe=6571A9F6,100089116868803,Ngô Ngọc Lam,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/322701062_1972616013069623_1818547956662901557_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=106&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=gPvPeTyVMFYAX-PBT1n&_nc_ht=scontent.fhan14-2.fna&oh=00_AfB3WZ6uw-_tlvRx3k_KVWRIajsNLk90f1GtlhALqWD8mw&oe=65710A56,Nha Trang Tin Nhanh,"Quảng Ninh 14
Cao đẳng/Đại học
Hemlock High School Early Middle College
Trường trung học","Bắc Ninh
Tỉnh/Thành phố hiện tại
Yen Nguu, Ha Noi, Vietnam
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/322708316_3340007149589906_6561092202850791801_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=110&ccb=1-7&_nc_sid=4da83f&_nc_ohc=PlRRvdGoQPUAX_0FUWn&_nc_ht=scontent.fhan14-3.fna&oh=00_AfD3NC0HM8kKYOdvAjZ6MTsB0eawVOblSpYAjmLfgx9kXA&oe=65715FBA,100088859633437,Nguyễn Kim Oanh,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/323162046_856561755578576_2229981326085248279_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=gOIBmkXcMvUAX_ioi3i&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCUEdMommtSLVXKiZMavptN7CsNkGC2GwgZqAD6RaLaaQ&oe=65713448,Thái Bình,"Người Đồng Nai
Cao đẳng/Đại học
Minarets Charter High
Trường trung học","Quang Ninh, Binh Tri Thien, Vietnam
Tỉnh/Thành phố hiện tại
Chuyen Thien, Ha Nam Ninh, Vietnam
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/347442022_1424148241686220_22176113569927879_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=110&ccb=1-7&_nc_sid=4da83f&_nc_ohc=5kyokojB4L0AX8Z3jtw&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBxmsC7leDW6oWwY6oJewsK0hnHHxZdHMbBaY_l27Dl3g&oe=6570C7AB,100013263163429,Nguyen Minh Khang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/398947032_875020670855763_6850299745670503493_n.jpg?stp=c0.73.120.120a_cp0_dst-jpg_e15_p120x120_q65&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=jLvDhM6auS0AX8jx6GG&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDmZrQx01-xuExRnP7hr4ARkWZFbQ6VQiE3QhWfQRbFGA&oe=6571EF37,100050435136710,Đặng An,,,,"Đà Nẵng
Tỉnh/Thành phố hiện tại
Hòa Bình, Hai Hung, Vietnam
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/300591721_115119931304689_8515959223815036563_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=108&ccb=1-7&_nc_sid=4da83f&_nc_ohc=Dk9Wcpz0PUkAX9BTh66&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBH_n2YGnU5JFs0UEhOGHY1g21Jqn2AMLoSTS-hTcxTfw&oe=65704589,100084200480532,Linh San Hua,,UBND Xã Nam Thành,"AWWW DP!
Trường trung học","Thakurgaon, Rājshāhi, Bangladesh
Tỉnh/Thành phố hiện tại
Senftenberg
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/262377805_448239583327706_6107479547284912792_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=1&ccb=1-7&_nc_sid=4da83f&_nc_ohc=tuwP0gZ_GrAAX8QtML0&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDUZV2ARhulW8cR5-EuhNCPrYiF7ci70BaNWA5W1ENqYQ&oe=6571AC20,100044250048500,Anh Da Đen,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/262063929_448239586661039_8211965629615079604_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=9CPcIpCbbPQAX8jiMEB&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAMcU9cofFLvw5iaI95wmvKfiD139_R2K1V8td_HAIy9g&oe=657149BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/398470070_1050177659515423_9064943690320390363_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=101&ccb=1-7&_nc_sid=4da83f&_nc_ohc=Dn6y6HlO7j0AX9R6fiC&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAA7bAoHFBrpYouNIlonmGu0fymxn9f5oLejaBJ1W2XZA&oe=6570EB74,100035695957412,Đạt Ka,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/385070197_1032116734654849_1325749019760451859_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=101&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=vpVXcIzWN4oAX9bqUYl&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCCl3lbiloGLXPg-6Zg3gPMCyboQ0unus4Oa0AycBTKTg&oe=6571605E,"Dope Lạc Chính
Chief Executive Officer (CEO) & Founder
Yamaha Town Hà Nội
Sales executive with operation logistics","THPT Việt Đức
Trường trung học","Hà Nội
Tỉnh/Thành phố hiện tại
Nam Định
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/262377805_448239583327706_6107479547284912792_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=1&ccb=1-7&_nc_sid=4da83f&_nc_ohc=tuwP0gZ_GrAAX8QtML0&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDUZV2ARhulW8cR5-EuhNCPrYiF7ci70BaNWA5W1ENqYQ&oe=6571AC20,100044250048500,Anh Da Đen,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/262063929_448239586661039_8211965629615079604_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=105&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=9CPcIpCbbPQAX8jiMEB&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAMcU9cofFLvw5iaI95wmvKfiD139_R2K1V8td_HAIy9g&oe=657149BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/405912956_898904491576437_5525193503692946124_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=TEEnW9wTGhUAX-y19_L&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDdX60fZGpk3z2RNoGwwF2J2S3Qcmjbq_ZfTufSoG14dQ&oe=65712138,100043706836261,Long Ca,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/403620976_896333258500227_405817657864446554_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=100&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=vSjzh5PY1g4AX-aOKih&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCC8aE_JQTudHJcoRhXBCLbuPjteFzcTvo2hJ_xu8lSkA&oe=65704CA7,,"Trường THCS Nguyễn Thị Minh Khai
Cao đẳng/Đại học","Cà Mau
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.6435-1/150867906_713418159344147_6609290738943680460_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=111&ccb=1-7&_nc_sid=db1b99&_nc_ohc=47BZxUl7kNUAX_qXwJ9&_nc_ht=scontent.fhan14-4.fna&oh=00_AfA5c_fLV9FSamTHkTwWPZ1X49FYbjflqTR-7-juLoURfQ&oe=6593A526,100020279072259,Đức Jun,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.6435-9/64316768_346394402713193_4541453317338824704_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=102&ccb=1-7&_nc_sid=d668b3&_nc_ohc=VSCCCeefYPoAX_lBpyN&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDVlsTnnxNConzTRvHulAGO_QkuV0fZcmhe4Z2_CLLDzg&oe=6593BFF2,,,"Quỳ Châu
Tỉnh/Thành phố hiện tại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/405407817_1095450571452187_8716197862640555933_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=105&ccb=1-7&_nc_sid=4da83f&_nc_ohc=iDMVR0yzC7kAX8BPelo&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDit5S7nLaLNETTQmWbigLW4HBQCuj7Go8WjWvJqj85iQ&oe=65714BAA,100029617620070,Đinh HoàiAnh,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/406885743_1095967781400466_4828875155543849120_n.jpg?stp=cp1_dst-jpg_e15_fr_q65&_nc_cat=110&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=FhyIO30NZgkAX8vFB4Z&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBJe4rS7k01Q6WCcd1IhLvqkLlexeBn34oTNSMoYWW2sA&oe=65710904,"Seoul, Korea
25 tháng 8, 2023 - Hiện tại","대구예술대학교 제20대 총학생회
Cao đẳng/Đại học","Daegu
Tỉnh/Thành phố hiện tại
Hải Dương
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/375827396_3625607207711093_6998780034146095234_n.jpg?stp=cp0_dst-jpg_e15_q65_s120x120&_nc_cat=106&ccb=1-7&_nc_sid=4da83f&_nc_ohc=ltN5gq9Apk8AX9W8DXS&_nc_ht=scontent.fhan14-2.fna&oh=00_AfC4shXPdBCqUTCBfs5drMgVUjh8XDC2INnheGG5XptN6A&oe=6570F1A9,100007855475615,Hữu Thọ Lê,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.18169-9/14718774_1790430807895418_6960979805613231414_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=104&ccb=1-7&_nc_sid=d668b3&_nc_ohc=TQlESCUONScAX-J-Rsi&_nc_ht=scontent.fhan14-3.fna&oh=00_AfC-UybbNyMH3mI5RQVVmnqa88odlLimGRUhl2mp6GE2nw&oe=6593B954,"Cao Lãnh
18 tháng 2, 2020 - Hiện tại
Uy Tín,trách nhiệm,thành thật","Nguyễn Thị Lựu
Trường trung học","Cao Lãnh
Tỉnh/Thành phố hiện tại
Cao Lãnh
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/386534325_1293716527971962_1034737175454429962_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=107&ccb=1-7&_nc_sid=4da83f&_nc_ohc=3pwp3qwwRWwAX9o8ZgW&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCn3ueQXbg9YsJVXacZVO2J3FnvjbazKq9T_yjhdXAh8g&oe=657047E0,100020008822312,Đình Quân,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-9/179912854_773294000014220_7880667484235185255_n.jpg?stp=cp0_dst-jpg_e15_q65_s320x320&_nc_cat=103&ccb=1-7&_nc_sid=d668b3&_nc_ohc=osmPhEowknQAX9-2Duu&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBILHN3s_eqaUMjQueVq3dr_18hUK1dw9HU2WRc-P4QxA&oe=6593B034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/393347706_2032184507136133_3128394186562609800_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=110&ccb=1-7&_nc_sid=4da83f&_nc_ohc=xalthhSZnbkAX-C20yK&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAYeV2GH735Q40Y-cRlDwwtVW3pa1FB2KTO3wEgCtbBow&oe=65720EC1,100010338099723,Thiên Ân Trương,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/350790884_635302624822370_4715306847209243192_n.jpg?stp=cp1_dst-jpg_e15_q65_s320x320&_nc_cat=107&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=Rx-qhuHB4pwAX8J-VWf&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDcFOfsnZdMAEclL9yHZ2oioUzFzY9PL6q-xjcfsXf3sA&oe=6571EBB6,,"STHC - Saigontourist Hospitality College
Quản lý khách sạn
Tốt nghiệp năm 2018
Học quản lý khách sạn
Trường THPT Nguyễn Trãi Ninh Thuận
Trường trung học
Tốt nghiệp năm 2016
THCS Trần Phú Ninh Thuận
Trường trung học
Tốt nghiệp năm 2013","Phan Rang-Tháp Chàm, Ninh Thuận, Vietnam
Tỉnh/Thành phố hiện tại
Phan Rang-Tháp Chàm, Ninh Thuận, Vietnam
Quê quán",,,,,,,,,,,,,,"Thanh niên nhạt nhẽo, cục súc. Đam mê phượt và game",,,,,,,,,,,,,,,,
,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/387819620_890482842663634_1169199564693667986_n.jpg?stp=cp0_dst-jpg_e15_p120x120_q65&_nc_cat=104&ccb=1-7&_nc_sid=4da83f&_nc_ohc=KqON0212IGwAX8oEEMi&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDHY9tryw9gsyYRV7feCIYuH0cKABD4xkJ2jn_f86kWGQ&oe=65705C7A,100051057785073,Ng Boyy,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/363346370_854815242897061_639894461987823361_n.jpg?stp=cp0_dst-jpg_e15_fr_q65&_nc_cat=103&ccb=1-7&_nc_sid=ff2d77&_nc_ohc=1z2NkmMFrGkAX-2yFEx&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBp_HWDbD5tFrIBLWWFUW_Xze8X4ULS6ArJMmsh1Rsadg&oe=6570E606,,,"Đồng Hới
Tỉnh/Thành phố hiện tại
Lệ Thủy, Quảng Bình
Quê quán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
